date,state,county,categoryName,visitIndex,visitIndexOver65,visitIndexUnder65,rank
2020-03-23,California,San Diego County,Discount Stores,62,50,62,28
2020-03-23,California,San Diego County,Light Rail Stations,52,,52,29
2020-03-23,California,San Diego County,Bus,58,,59,30
2020-03-23,California,Fresno County,Food,54,45,54,1
2020-03-23,California,Fresno County,Shops & Services,52,47,52,2
2020-03-23,California,Fresno County,Grocery,88,93,88,3
2020-03-23,California,Fresno County,Gas Stations,63,56,64,4
2020-03-23,California,Fresno County,Fast Food Restaurants,69,46,70,5
2020-03-23,California,Fresno County,Medical,62,52,62,6
2020-03-23,California,Fresno County,Outdoors & Recreation,74,56,75,7
2020-03-23,California,Fresno County,Big Box Stores,74,59,75,8
2020-03-23,California,Fresno County,School,48,50,48,9
2020-03-23,California,Fresno County,Professional & Other Places,72,59,73,10
2020-03-23,California,Fresno County,Drug Store,90,76,91,11
2020-03-23,California,Fresno County,Nightlife Spots,52,,52,12
2020-03-23,California,Fresno County,Hardware Stores,85,,87,13
2020-03-23,California,Fresno County,Office,79,,80,14
2020-03-23,California,Fresno County,Convenience Store,69,,69,15
2020-03-23,California,Fresno County,Residences,74,,75,16
2020-03-23,California,Fresno County,Discount Stores,69,,70,17
2020-03-23,California,Fresno County,Government,59,,59,18
2020-03-23,California,Fresno County,Banks,67,,67,19
2020-03-23,California,Fresno County,Hotel,59,,60,20
2020-03-23,California,Fresno County,Arts & Entertainment,44,,44,21
2020-03-23,California,Fresno County,Colleges & Universities,29,,29,22
2020-03-23,California,Fresno County,Travel & Transport,65,,65,23
2020-03-23,California,Marin County,Outdoors & Recreation,57,68,57,1
2020-03-23,California,Marin County,Shops & Services,57,50,58,2
2020-03-23,California,Marin County,Food,38,37,38,3
2020-03-23,California,Marin County,Grocery,79,46,82,4
2020-03-23,California,Napa County,Outdoors & Recreation,77,79,77,1
2020-03-23,California,Napa County,Food,35,,35,2
2020-03-23,California,Napa County,Professional & Other Places,48,,49,3
2020-03-23,California,Napa County,Shops & Services,66,,67,4
2020-03-23,California,Sutter County,Food,65,,65,1
2020-03-23,California,Sutter County,Shops & Services,67,,67,2
2020-03-23,California,Yolo County,Shops & Services,65,46,66,1
2020-03-23,California,Yolo County,Food,53,51,53,2
2020-03-23,California,Yolo County,Outdoors & Recreation,88,,87,3
2020-03-23,California,Yolo County,Grocery,76,77,76,4
2020-03-23,California,Yolo County,Professional & Other Places,74,,75,5
2020-03-23,California,Yolo County,Big Box Stores,94,,94,6
2020-03-23,California,Yolo County,Gas Stations,62,,64,7
2020-03-23,California,Santa Barbara County,Food,38,34,38,1
2020-03-23,California,Santa Barbara County,Outdoors & Recreation,61,65,60,2
2020-03-23,California,Santa Barbara County,Shops & Services,44,35,45,3
2020-03-23,California,Santa Barbara County,Grocery,68,56,69,4
2020-03-23,California,Santa Barbara County,Professional & Other Places,67,,69,5
2020-03-23,California,Santa Barbara County,Gas Stations,52,,53,6
2020-03-23,California,Santa Barbara County,Medical,52,,53,7
2020-03-23,California,Santa Barbara County,Hotel,37,,37,8
2020-03-23,California,Santa Barbara County,School,57,,57,9
2020-03-23,California,Orange County,Food,38,35,38,1
2020-03-23,California,Orange County,Shops & Services,42,39,42,2
2020-03-23,California,Orange County,Grocery,79,76,79,3
2020-03-23,California,Orange County,Outdoors & Recreation,64,68,64,4
2020-03-23,California,Orange County,Fast Food Restaurants,57,53,57,5
2020-03-23,California,Orange County,Medical,52,37,53,6
2020-03-23,California,Orange County,Big Box Stores,71,57,71,7
2020-03-23,California,Orange County,Gas Stations,50,46,50,8
2020-03-23,California,Orange County,Residences,67,61,67,9
2020-03-23,California,Orange County,Professional & Other Places,39,44,38,10
2020-03-23,California,Orange County,School,42,47,42,11
2020-03-23,California,Orange County,Office,44,44,44,12
2020-03-23,California,Orange County,Drug Store,77,70,78,13
2020-03-23,California,Orange County,Nightlife Spots,37,37,37,14
2020-03-23,California,Orange County,Hardware Stores,82,52,85,15
2020-03-23,California,Orange County,Convenience Store,60,59,61,16
2020-03-23,California,Orange County,Fitness Center,33,27,33,17
2020-03-23,California,Orange County,Banks,60,47,61,18
2020-03-23,California,Orange County,Hotel,15,23,15,19
2020-03-23,California,Orange County,Arts & Entertainment,6,11,6,20
2020-03-23,California,Orange County,Beach,65,80,65,21
2020-03-23,California,Orange County,Colleges & Universities,20,43,20,22
2020-03-23,California,Orange County,Sports,48,43,49,23
2020-03-23,California,Orange County,Travel & Transport,50,40,50,24
2020-03-23,California,Orange County,Government,45,,45,25
2020-03-23,California,Orange County,Discount Stores,64,63,64,26
2020-03-23,California,Orange County,Airport,21,,21,27
2020-03-23,California,Orange County,Alcohol,65,,65,28
2020-03-23,California,Sacramento County,Shops & Services,57,54,57,1
2020-03-23,California,Sacramento County,Food,49,44,50,2
2020-03-23,California,Sacramento County,Grocery,84,79,84,3
2020-03-23,California,Sacramento County,Outdoors & Recreation,87,80,87,4
2020-03-23,California,Sacramento County,Medical,59,48,60,5
2020-03-23,California,Sacramento County,Fast Food Restaurants,66,53,66,6
2020-03-23,California,Sacramento County,School,60,49,60,7
2020-03-23,California,Sacramento County,Big Box Stores,75,65,76,8
2020-03-23,California,Sacramento County,Professional & Other Places,77,57,78,9
2020-03-23,California,Sacramento County,Gas Stations,68,51,69,10
2020-03-23,California,Sacramento County,Residences,83,79,83,11
2020-03-23,California,Sacramento County,Hardware Stores,96,65,98,12
2020-03-23,California,Sacramento County,Government,66,67,65,13
2020-03-23,California,Sacramento County,Drug Store,76,61,77,14
2020-03-23,California,Sacramento County,Convenience Store,72,64,73,15
2020-03-23,California,Sacramento County,Office,55,46,56,16
2020-03-23,California,Sacramento County,Nightlife Spots,38,46,38,17
2020-03-23,California,Sacramento County,Airport,27,,27,18
2020-03-23,California,Sacramento County,Fitness Center,42,46,42,19
2020-03-23,California,Sacramento County,Banks,70,92,69,20
2020-03-23,California,Sacramento County,Arts & Entertainment,37,,36,21
2020-03-23,California,Sacramento County,Colleges & Universities,26,,26,22
2020-03-23,California,Sacramento County,Discount Stores,68,,69,23
2020-03-23,California,Sacramento County,Hotel,45,,45,24
2020-03-23,California,Sacramento County,Sports,84,,86,25
2020-03-23,California,Sacramento County,Alcohol,78,,78,26
2020-03-23,California,Los Angeles County,Food,41,37,41,1
2020-03-23,California,Los Angeles County,Shops & Services,41,39,41,2
2020-03-23,California,Los Angeles County,Grocery,71,70,71,3
2020-03-23,California,Los Angeles County,Outdoors & Recreation,57,56,57,4
2020-03-23,California,Los Angeles County,Medical,56,42,57,5
2020-03-23,California,Los Angeles County,Fast Food Restaurants,55,51,55,6
2020-03-23,California,Los Angeles County,Gas Stations,54,45,54,7
2020-03-23,California,Los Angeles County,Professional & Other Places,54,52,54,8
2020-03-23,California,Los Angeles County,School,41,42,41,9
2020-03-23,California,Los Angeles County,Big Box Stores,69,66,69,10
2020-03-23,California,Los Angeles County,Office,51,43,51,11
2020-03-23,California,Los Angeles County,Convenience Store,60,55,61,12
2020-03-23,California,Los Angeles County,Drug Store,72,65,73,13
2020-03-23,California,Los Angeles County,Residences,60,55,60,14
2020-03-23,California,Los Angeles County,Arts & Entertainment,26,33,25,15
2020-03-23,California,Los Angeles County,Airport,25,18,25,16
2020-03-23,California,Los Angeles County,Nightlife Spots,36,37,36,17
2020-03-23,California,Los Angeles County,Hardware Stores,78,61,79,18
2020-03-23,California,Los Angeles County,Colleges & Universities,23,32,23,19
2020-03-23,California,Los Angeles County,Government,58,53,58,20
2020-03-23,California,Los Angeles County,Banks,59,56,59,21
2020-03-23,California,Los Angeles County,Fitness Center,30,26,31,22
2020-03-23,California,Los Angeles County,Hotel,30,30,30,23
2020-03-23,California,Los Angeles County,Travel & Transport,37,32,37,24
2020-03-23,California,Los Angeles County,Discount Stores,63,61,63,25
2020-03-23,California,Los Angeles County,Sports,49,40,49,26
2020-03-23,California,Los Angeles County,Alcohol,67,75,66,27
2020-03-23,California,Los Angeles County,Beach,57,61,57,28
2020-03-23,California,Los Angeles County,Bus,53,,53,29
2020-03-23,California,Los Angeles County,Light Rail Stations,48,,47,30
2020-03-23,California,Madera County,Food,74,,76,1
2020-03-23,California,Madera County,Gas Stations,56,,56,2
2020-03-23,California,Madera County,Grocery,107,,110,3
2020-03-23,California,Madera County,Fast Food Restaurants,76,,78,4
2020-03-23,California,Madera County,Medical,83,,83,5
2020-03-23,California,Madera County,Outdoors & Recreation,91,,91,6
2020-03-23,California,Madera County,Shops & Services,58,,59,7
2020-03-23,California,Mendocino County,Food,64,,64,1
2020-03-23,California,Tuolumne County,Shops & Services,83,68,84,1
2020-03-23,California,Tuolumne County,Food,71,,74,2
2020-03-23,California,Lake County,Food,61,,62,1
2020-03-23,California,Stanislaus County,Food,59,45,60,1
2020-03-23,California,Stanislaus County,Shops & Services,55,43,56,2
2020-03-23,California,Stanislaus County,Grocery,96,78,97,3
2020-03-23,California,Stanislaus County,Fast Food Restaurants,70,67,70,4
2020-03-23,California,Stanislaus County,Outdoors & Recreation,87,86,87,5
2020-03-23,California,Stanislaus County,School,62,,62,6
2020-03-23,California,Stanislaus County,Medical,56,43,57,7
2020-03-23,California,Stanislaus County,Big Box Stores,71,,71,8
2020-03-23,California,Stanislaus County,Gas Stations,66,,66,9
2020-03-23,California,Stanislaus County,Professional & Other Places,82,,83,10
2020-03-23,California,Stanislaus County,Nightlife Spots,77,,78,11
2020-03-23,California,Stanislaus County,Convenience Store,69,,69,12
2020-03-23,California,Stanislaus County,Drug Store,82,,82,13
2020-03-23,California,Stanislaus County,Discount Stores,78,,79,14
2020-03-23,California,Stanislaus County,Hardware Stores,81,,82,15
2020-03-23,California,Stanislaus County,Arts & Entertainment,57,,57,16
2020-03-23,California,Stanislaus County,Government,71,,71,17
2020-03-23,California,Solano County,Food,54,43,55,1
2020-03-23,California,Solano County,Shops & Services,50,39,51,2
2020-03-23,California,Solano County,Grocery,86,75,86,3
2020-03-23,California,Solano County,Outdoors & Recreation,82,77,82,4
2020-03-23,California,Solano County,Medical,68,,70,5
2020-03-23,California,Solano County,Gas Stations,61,,61,6
2020-03-23,California,Solano County,Fast Food Restaurants,58,,58,7
2020-03-23,California,Solano County,Professional & Other Places,71,,71,8
2020-03-23,California,Solano County,Big Box Stores,85,,84,9
2020-03-23,California,Solano County,Hardware Stores,94,,100,10
2020-03-23,California,Solano County,Convenience Store,69,,71,11
2020-03-23,California,Solano County,School,36,,36,12
2020-03-23,California,Solano County,Government,74,,74,13
2020-03-23,California,Placer County,Shops & Services,54,55,54,1
2020-03-23,California,Placer County,Food,43,34,44,2
2020-03-23,California,Placer County,Grocery,92,94,92,3
2020-03-23,California,Placer County,Outdoors & Recreation,87,83,87,4
2020-03-23,California,Placer County,Medical,62,61,62,5
2020-03-23,California,Placer County,School,81,107,80,6
2020-03-23,California,Placer County,Gas Stations,65,71,64,7
2020-03-23,California,Placer County,Big Box Stores,74,,75,8
2020-03-23,California,Placer County,Professional & Other Places,84,,88,9
2020-03-23,California,Placer County,Fast Food Restaurants,65,,66,10
2020-03-23,California,Placer County,Hardware Stores,96,76,98,11
2020-03-23,California,Placer County,Sports,76,,78,12
2020-03-23,California,Placer County,Residences,85,,84,13
2020-03-23,California,Placer County,Nightlife Spots,46,,45,14
2020-03-23,California,San Bernardino County,Food,47,38,47,1
2020-03-23,California,San Bernardino County,Shops & Services,48,43,48,2
2020-03-23,California,San Bernardino County,Grocery,86,94,86,3
2020-03-23,California,San Bernardino County,Outdoors & Recreation,63,55,64,4
2020-03-23,California,San Bernardino County,Gas Stations,60,55,60,5
2020-03-23,California,San Bernardino County,Fast Food Restaurants,54,48,54,6
2020-03-23,California,San Bernardino County,Professional & Other Places,81,65,81,7
2020-03-23,California,San Bernardino County,Medical,57,41,58,8
2020-03-23,California,San Bernardino County,Big Box Stores,77,63,77,9
2020-03-23,California,San Bernardino County,School,43,41,43,10
2020-03-23,California,San Bernardino County,Convenience Store,65,55,65,11
2020-03-23,California,San Bernardino County,Office,77,66,77,12
2020-03-23,California,San Bernardino County,Drug Store,72,86,71,13
2020-03-23,California,San Bernardino County,Nightlife Spots,58,56,58,14
2020-03-23,California,San Bernardino County,Hardware Stores,82,52,84,15
2020-03-23,California,San Bernardino County,Government,66,61,66,16
2020-03-23,California,San Bernardino County,Discount Stores,69,57,69,17
2020-03-23,California,San Bernardino County,Arts & Entertainment,42,40,42,18
2020-03-23,California,San Bernardino County,Residences,65,50,66,19
2020-03-23,California,San Bernardino County,Hotel,57,46,57,20
2020-03-23,California,San Bernardino County,Travel & Transport,57,49,57,21
2020-03-23,California,San Bernardino County,Banks,69,77,69,22
2020-03-23,California,San Bernardino County,Airport,49,,49,23
2020-03-23,California,San Bernardino County,Colleges & Universities,29,,29,24
2020-03-23,California,San Bernardino County,Fitness Center,33,,33,25
2020-03-23,California,San Bernardino County,Sports,58,,59,26
2020-03-23,California,San Bernardino County,Alcohol,51,,51,27
2020-03-23,California,El Dorado County,Grocery,90,74,92,1
2020-03-23,California,El Dorado County,Food,37,31,37,2
2020-03-23,California,El Dorado County,Outdoors & Recreation,58,75,57,3
2020-03-23,California,El Dorado County,Shops & Services,48,,48,4
2020-03-23,California,Santa Clara County,Shops & Services,34,29,34,1
2020-03-23,California,Santa Clara County,Food,31,29,31,2
2020-03-23,California,Santa Clara County,Grocery,70,63,70,3
2020-03-23,California,Santa Clara County,Outdoors & Recreation,57,63,57,4
2020-03-23,California,Santa Clara County,Medical,48,36,49,5
2020-03-23,California,Santa Clara County,Office,17,26,17,6
2020-03-23,California,Santa Clara County,Residences,59,48,59,7
2020-03-23,California,Santa Clara County,School,35,47,34,8
2020-03-23,California,Santa Clara County,Gas Stations,44,37,44,9
2020-03-23,California,Santa Clara County,Professional & Other Places,40,39,40,10
2020-03-23,California,Santa Clara County,Big Box Stores,63,68,63,11
2020-03-23,California,Santa Clara County,Fast Food Restaurants,53,,54,12
2020-03-23,California,Santa Clara County,Drug Store,65,,66,13
2020-03-23,California,Santa Clara County,Convenience Store,57,,57,14
2020-03-23,California,Santa Clara County,Hardware Stores,57,,58,15
2020-03-23,California,Santa Clara County,Fitness Center,23,,23,16
2020-03-23,California,Santa Clara County,Colleges & Universities,15,,15,17
2020-03-23,California,Santa Clara County,Banks,56,,56,18
2020-03-23,California,Santa Clara County,Nightlife Spots,28,,28,19
2020-03-23,California,Santa Clara County,Arts & Entertainment,23,,23,20
2020-03-23,California,Santa Clara County,Hotel,25,,24,21
2020-03-23,California,Santa Clara County,Government,43,,44,22
2020-03-23,California,Santa Clara County,Airport,13,,13,23
2020-03-23,California,Santa Clara County,Sports,44,,44,24
2020-03-23,California,Santa Cruz County,Food,34,37,34,1
2020-03-23,California,Santa Cruz County,Outdoors & Recreation,56,71,55,2
2020-03-23,California,Santa Cruz County,Shops & Services,49,49,49,3
2020-03-23,California,Santa Cruz County,Grocery,67,65,67,4
2020-03-23,California,Santa Cruz County,Beach,51,,51,5
2020-03-23,California,Tulare County,Food,65,54,65,1
2020-03-23,California,Tulare County,Shops & Services,62,45,63,2
2020-03-23,California,Tulare County,Gas Stations,72,69,72,3
2020-03-23,California,Tulare County,Grocery,93,70,94,4
2020-03-23,California,Tulare County,School,61,,62,5
2020-03-23,California,Tulare County,Big Box Stores,79,,80,6
2020-03-23,California,Tulare County,Medical,86,67,87,7
2020-03-23,California,Tulare County,Fast Food Restaurants,64,,64,8
2020-03-23,California,Tulare County,Outdoors & Recreation,64,,64,9
2020-03-23,California,Tulare County,Professional & Other Places,73,,74,10
2020-03-23,California,Tulare County,Hardware Stores,100,,100,11
2020-03-23,California,Tulare County,Discount Stores,105,,105,12
2020-03-23,California,Tulare County,Drug Store,81,,81,13
2020-03-23,California,Tulare County,Convenience Store,89,,90,14
2020-03-23,California,Tulare County,Office,87,,87,15
2020-03-23,California,Tulare County,Nightlife Spots,62,,62,16
2020-03-23,California,Sonoma County,Shops & Services,54,47,55,1
2020-03-23,California,Sonoma County,Food,38,35,38,2
2020-03-23,California,Sonoma County,Outdoors & Recreation,69,57,70,3
2020-03-23,California,Sonoma County,Grocery,80,88,79,4
2020-03-23,California,Sonoma County,Professional & Other Places,49,49,49,5
2020-03-23,California,Sonoma County,Gas Stations,63,66,63,6
2020-03-23,California,Sonoma County,Medical,55,37,58,7
2020-03-23,California,Sonoma County,Fast Food Restaurants,58,,59,8
2020-03-23,California,Shasta County,Food,61,49,62,1
2020-03-23,California,Shasta County,Shops & Services,59,40,61,2
2020-03-23,California,Shasta County,Grocery,96,58,101,3
2020-03-23,California,Shasta County,Outdoors & Recreation,85,80,86,4
2020-03-23,California,Shasta County,Gas Stations,70,,73,5
2020-03-23,California,Butte County,Food,66,65,66,1
2020-03-23,California,Butte County,Shops & Services,68,68,68,2
2020-03-23,California,Butte County,Grocery,96,92,97,3
2020-03-23,California,Butte County,Outdoors & Recreation,78,80,78,4
2020-03-23,California,Butte County,Medical,67,70,67,5
2020-03-23,California,Butte County,Gas Stations,86,,87,6
2020-03-23,California,Merced County,Food,59,47,60,1
2020-03-23,California,Merced County,Shops & Services,66,66,65,2
2020-03-23,California,Merced County,Gas Stations,79,,80,3
2020-03-23,California,Merced County,Fast Food Restaurants,74,,74,4
2020-03-23,California,Merced County,Outdoors & Recreation,82,,82,5
2020-03-23,California,Merced County,Grocery,66,,65,6
2020-03-23,California,Merced County,Big Box Stores,80,,80,7
2020-03-23,California,Merced County,School,43,,43,8
2020-03-23,California,Merced County,Professional & Other Places,79,,79,9
2020-03-23,California,San Joaquin County,Food,63,59,63,1
2020-03-23,California,San Joaquin County,Shops & Services,62,60,63,2
2020-03-23,California,San Joaquin County,Grocery,94,89,94,3
2020-03-23,California,San Joaquin County,Professional & Other Places,99,78,100,4
2020-03-23,California,San Joaquin County,Gas Stations,72,60,72,5
2020-03-23,California,San Joaquin County,Outdoors & Recreation,71,73,71,6
2020-03-23,California,San Joaquin County,Fast Food Restaurants,58,68,58,7
2020-03-23,California,San Joaquin County,School,61,81,60,8
2020-03-23,California,San Joaquin County,Big Box Stores,78,,78,9
2020-03-23,California,San Joaquin County,Medical,58,54,58,10
2020-03-23,California,San Joaquin County,Drug Store,103,135,101,11
2020-03-23,California,San Joaquin County,Hardware Stores,103,108,103,12
2020-03-23,California,San Joaquin County,Nightlife Spots,61,,61,13
2020-03-23,California,San Joaquin County,Office,102,,102,14
2020-03-23,California,San Joaquin County,Convenience Store,66,,66,15
2020-03-23,California,San Joaquin County,Residences,88,,88,16
2020-03-23,California,San Joaquin County,Sports,79,,78,17
2020-03-23,California,San Joaquin County,Government,76,,77,18
2020-03-23,California,San Joaquin County,Discount Stores,104,,104,19
2020-03-23,California,Alameda County,Shops & Services,45,40,45,1
2020-03-23,California,Alameda County,Food,39,33,39,2
2020-03-23,California,Alameda County,Grocery,78,73,78,3
2020-03-23,California,Alameda County,Outdoors & Recreation,64,65,64,4
2020-03-23,California,Alameda County,Medical,55,40,55,5
2020-03-23,California,Alameda County,Gas Stations,57,53,57,6
2020-03-23,California,Alameda County,Professional & Other Places,54,51,54,7
2020-03-23,California,Alameda County,Big Box Stores,77,,78,8
2020-03-23,California,Alameda County,Office,44,58,43,9
2020-03-23,California,Alameda County,School,39,,39,10
2020-03-23,California,Alameda County,Fast Food Restaurants,52,49,52,11
2020-03-23,California,Alameda County,Drug Store,84,87,84,12
2020-03-23,California,Alameda County,Residences,62,,62,13
2020-03-23,California,Alameda County,Convenience Store,67,,67,14
2020-03-23,California,Alameda County,Hardware Stores,74,,75,15
2020-03-23,California,Alameda County,Nightlife Spots,34,,33,16
2020-03-23,California,Alameda County,Travel & Transport,39,,38,17
2020-03-23,California,Alameda County,Arts & Entertainment,34,,34,18
2020-03-23,California,Alameda County,Fitness Center,27,,28,19
2020-03-23,California,Alameda County,Airport,20,,20,20
2020-03-23,California,Alameda County,Government,66,,67,21
2020-03-23,California,Alameda County,Colleges & Universities,21,,21,22
2020-03-23,California,Alameda County,Banks,71,,71,23
2020-03-23,California,Alameda County,Hotel,42,,42,24
2020-03-23,California,Alameda County,Alcohol,71,,71,25
2020-03-23,California,Alameda County,Metro Stations,27,,27,26
2020-03-23,California,Alameda County,Sports,48,,49,27
2020-03-23,California,Riverside County,Food,41,30,42,1
2020-03-23,California,Riverside County,Shops & Services,46,32,47,2
2020-03-23,California,Riverside County,Grocery,77,66,78,3
2020-03-23,California,Riverside County,Outdoors & Recreation,59,49,60,4
2020-03-23,California,Riverside County,Fast Food Restaurants,60,50,60,5
2020-03-23,California,Riverside County,Gas Stations,57,44,57,6
2020-03-23,California,Riverside County,Professional & Other Places,64,51,65,7
2020-03-23,California,Riverside County,Medical,54,39,56,8
2020-03-23,California,Riverside County,Big Box Stores,71,59,71,9
2020-03-23,California,Riverside County,School,41,47,41,10
2020-03-23,California,Riverside County,Convenience Store,60,56,60,11
2020-03-23,California,Riverside County,Hardware Stores,76,47,79,12
2020-03-23,California,Riverside County,Sports,55,45,56,13
2020-03-23,California,Riverside County,Drug Store,70,56,71,14
2020-03-23,California,Riverside County,Residences,62,56,62,15
2020-03-23,California,Riverside County,Hotel,37,35,37,16
2020-03-23,California,Riverside County,Nightlife Spots,37,28,38,17
2020-03-23,California,Riverside County,Arts & Entertainment,28,19,29,18
2020-03-23,California,Riverside County,Government,56,60,56,19
2020-03-23,California,Riverside County,Office,67,49,68,20
2020-03-23,California,Riverside County,Discount Stores,62,56,62,21
2020-03-23,California,Riverside County,Banks,62,63,62,22
2020-03-23,California,Riverside County,Travel & Transport,58,45,59,23
2020-03-23,California,Riverside County,Colleges & Universities,22,,21,24
2020-03-23,California,Riverside County,Fitness Center,28,24,28,25
2020-03-23,California,Riverside County,Alcohol,59,,60,26
2020-03-24,California,Tehama County,Food,73,,75,1
2020-03-24,California,Kern County,Food,54,38,55,1
2020-03-24,California,Kern County,Shops & Services,50,45,50,2
2020-03-24,California,Kern County,Grocery,80,89,79,3
2020-03-24,California,Kern County,Gas Stations,65,57,65,4
2020-03-24,California,Kern County,Outdoors & Recreation,80,69,80,5
2020-03-24,California,Kern County,Fast Food Restaurants,59,40,60,6
2020-03-24,California,Kern County,School,39,,39,7
2020-03-24,California,Kern County,Medical,50,44,50,8
2020-03-24,California,Kern County,Professional & Other Places,58,,58,9
2020-03-24,California,Kern County,Big Box Stores,63,56,63,10
2020-03-24,California,Kern County,Drug Store,83,,83,11
2020-03-24,California,Kern County,Convenience Store,57,,57,12
2020-03-24,California,Kern County,Travel & Transport,79,,80,13
2020-03-24,California,Kern County,Hardware Stores,78,,79,14
2020-03-24,California,Kern County,Arts & Entertainment,61,,61,15
2020-03-24,California,Kern County,Discount Stores,62,,62,16
2020-03-24,California,Kern County,Government,41,,42,17
2020-03-24,California,Kern County,Hotel,51,,51,18
2020-03-24,California,Kern County,Office,52,,53,19
2020-03-24,California,Kern County,Nightlife Spots,51,,51,20
2020-03-24,California,Kern County,Colleges & Universities,23,,23,21
2020-03-24,California,Fresno County,Food,53,48,53,1
2020-03-24,California,Fresno County,Shops & Services,52,45,52,2
2020-03-24,California,Fresno County,Grocery,81,80,81,3
2020-03-24,California,Fresno County,Gas Stations,65,58,66,4
2020-03-24,California,Fresno County,Fast Food Restaurants,64,61,65,5
2020-03-24,California,Fresno County,School,41,52,40,6
2020-03-24,California,Fresno County,Big Box Stores,85,80,86,7
2020-03-24,California,Fresno County,Medical,49,36,49,8
2020-03-24,California,Fresno County,Outdoors & Recreation,71,61,72,9
2020-03-24,California,Fresno County,Professional & Other Places,67,57,67,10
2020-03-24,California,Fresno County,Drug Store,74,61,75,11
2020-03-24,California,Fresno County,Nightlife Spots,59,,59,12
2020-03-24,California,Fresno County,Residences,76,,76,13
2020-03-24,California,Fresno County,Convenience Store,66,,67,14
2020-03-24,California,Fresno County,Office,57,,57,15
2020-03-24,California,Fresno County,Arts & Entertainment,54,,55,16
2020-03-24,California,Fresno County,Government,45,,45,17
2020-03-24,California,Fresno County,Hardware Stores,67,56,68,18
2020-03-24,California,Fresno County,Discount Stores,62,,61,19
2020-03-24,California,Fresno County,Banks,55,,55,20
2020-03-24,California,Fresno County,Hotel,50,,50,21
2020-03-24,California,Fresno County,Colleges & Universities,18,,17,22
2020-03-24,California,Fresno County,Travel & Transport,55,,55,23
2020-03-24,California,Mendocino County,Grocery,79,,79,1
2020-03-24,California,Santa Clara County,Shops & Services,36,31,36,1
2020-03-24,California,Santa Clara County,Food,33,24,33,2
2020-03-24,California,Santa Clara County,Grocery,70,70,70,3
2020-03-24,California,Santa Clara County,Outdoors & Recreation,60,59,60,4
2020-03-24,California,Santa Clara County,Medical,41,28,42,5
2020-03-24,California,Santa Clara County,Office,12,18,12,6
2020-03-24,California,Santa Clara County,Residences,59,54,59,7
2020-03-24,California,Santa Clara County,Big Box Stores,79,72,79,8
2020-03-24,California,Santa Clara County,Professional & Other Places,34,33,34,9
2020-03-24,California,Santa Clara County,Gas Stations,41,37,41,10
2020-03-24,California,Santa Clara County,School,27,30,27,11
2020-03-24,California,Santa Clara County,Fast Food Restaurants,48,46,48,12
2020-03-24,California,Santa Clara County,Drug Store,76,68,76,13
2020-03-24,California,Santa Clara County,Convenience Store,58,,58,14
2020-03-24,California,Santa Clara County,Fitness Center,18,,18,15
2020-03-24,California,Santa Clara County,Hardware Stores,55,,56,16
2020-03-24,California,Santa Clara County,Colleges & Universities,13,,12,17
2020-03-24,California,Santa Clara County,Banks,47,,48,18
2020-03-24,California,Santa Clara County,Arts & Entertainment,24,,24,19
2020-03-24,California,Santa Clara County,Government,33,,34,20
2020-03-24,California,Santa Clara County,Hotel,21,,20,21
2020-03-24,California,Santa Clara County,Nightlife Spots,26,,26,22
2020-03-24,California,Santa Clara County,Travel & Transport,23,,23,23
2020-03-24,California,Santa Clara County,Airport,13,,13,24
2020-03-24,California,Santa Clara County,Sports,37,,38,25
2020-03-24,California,Placer County,Shops & Services,50,40,50,1
2020-03-24,California,Placer County,Food,42,28,43,2
2020-03-24,California,Placer County,Grocery,93,91,94,3
2020-03-24,California,Placer County,Outdoors & Recreation,76,60,77,4
2020-03-24,California,Placer County,Medical,40,36,40,5
2020-03-24,California,Placer County,Big Box Stores,76,,78,6
2020-03-24,California,Placer County,Gas Stations,58,,59,7
2020-03-24,California,Placer County,Fast Food Restaurants,65,,66,8
2020-03-24,California,Placer County,School,46,,47,9
2020-03-24,California,Placer County,Professional & Other Places,73,,74,10
2020-03-24,California,Placer County,Hardware Stores,85,77,86,11
2020-03-24,California,Placer County,Residences,82,,84,12
2020-03-24,California,Placer County,Nightlife Spots,46,,47,13
2020-03-24,California,Placer County,Sports,51,,53,14
2020-03-24,California,Riverside County,Food,44,34,45,1
2020-03-24,California,Riverside County,Shops & Services,46,36,47,2
2020-03-24,California,Riverside County,Grocery,74,69,74,3
2020-03-24,California,Riverside County,Outdoors & Recreation,62,54,62,4
2020-03-24,California,Riverside County,Fast Food Restaurants,62,60,62,5
2020-03-24,California,Riverside County,Gas Stations,54,41,55,6
2020-03-24,California,Riverside County,Professional & Other Places,62,46,63,7
2020-03-24,California,Riverside County,Medical,47,42,48,8
2020-03-24,California,Riverside County,Big Box Stores,72,61,72,9
2020-03-24,California,Riverside County,School,30,30,30,10
2020-03-24,California,Riverside County,Hardware Stores,81,63,82,11
2020-03-24,California,Riverside County,Convenience Store,54,39,55,12
2020-03-24,California,Riverside County,Sports,55,49,56,13
2020-03-24,California,Riverside County,Residences,69,62,69,14
2020-03-24,California,Riverside County,Drug Store,63,62,63,15
2020-03-24,California,Riverside County,Hotel,40,35,41,16
2020-03-24,California,Riverside County,Nightlife Spots,36,24,37,17
2020-03-24,California,Riverside County,Arts & Entertainment,31,24,32,18
2020-03-24,California,Riverside County,Office,57,53,57,19
2020-03-24,California,Riverside County,Government,42,35,42,20
